kind,threshold,pct,K,R_eq,act_fraction,n_seed,frac_activated,frac_peak_active,peak_active,t_peak,n_early,N,seed_x,seed_y,seed_z
loc,0.15,40,0.0016539503275244016,24.588881206294733,0.01,100.0,0.9966,0.061,610.0,349.0,1356.0,10000.0,1.7895907163619995,-13.421857833862305,9.829102516174316
loc,0.15,40,0.0016620621593761052,24.52880377908372,0.01,100.0,0.992,0.0679,679.0,339.0,1360.0,10000.0,-3.0179433822631836,9.564632415771484,-10.9452543258667
loc,0.15,40,0.001664200988779565,24.513036514710695,0.01,100.0,0.9915,0.0673,673.0,352.0,1360.0,10000.0,1.7330461740493774,9.347434043884277,11.257067680358887
loc,0.15,40,0.001652916150752439,24.596572241758718,0.01,100.0,0.9958,0.0663,663.0,346.0,1376.0,10000.0,2.3151004314422607,-10.395490646362305,-10.834884643554688
loc,0.15,40,0.0016575632093550764,24.56206920227361,0.01,100.0,0.9908,0.0783,783.0,343.0,1410.0,10000.0,-10.81081485748291,-1.377151370048523,2.9577906131744385
loc,0.15,30,0.0013282343807446534,27.438643760214898,0.01,100.0,0.9917,0.0756,756.0,361.0,1415.0,10000.0,7.095554351806641,2.439833164215088,-9.238410949707031
loc,0.15,30,0.001327504929178049,27.44618136420248,0.01,100.0,0.9978,0.0603,603.0,368.0,1393.0,10000.0,-6.664180755615234,-13.962814331054688,6.667548179626465
loc,0.15,30,0.0013203669272641627,27.520269417734788,0.01,100.0,0.993,0.066,660.0,362.0,1409.0,10000.0,-9.940163612365723,10.829005241394043,5.158082962036133
loc,0.15,30,0.0013212197773057046,27.51138578908631,0.01,100.0,0.9925,0.0768,768.0,356.0,1418.0,10000.0,7.330645561218262,-2.1708531379699707,9.065422058105469
loc,0.15,30,0.0013255520367123476,27.46639170384499,0.01,100.0,0.9939,0.0695,695.0,351.0,1365.0,10000.0,-4.902853965759277,-9.51374340057373,-9.972432136535645
loc,0.15,20,0.0010552048559061,30.78446492999873,0.01,100.0,0.9924,0.0754,754.0,351.0,1435.0,10000.0,7.264191627502441,-2.4463768005371094,-9.118928909301758
loc,0.15,20,0.001061025474885837,30.69990943808463,0.01,100.0,0.9908,0.0732,732.0,342.0,1363.0,10000.0,-4.842563629150391,6.3598785400390625,10.51280403137207
loc,0.15,20,0.0010610089270696784,30.700148839688016,0.01,100.0,0.9961,0.0581,581.0,347.0,1376.0,10000.0,-8.620064735412598,-15.248392105102539,2.9284234046936035
loc,0.15,20,0.0010619296976765455,30.68683631770163,0.01,100.0,0.9944,0.0683,683.0,341.0,1372.0,10000.0,-9.207670211791992,9.026250839233398,-6.573652267456055
loc,0.15,20,0.0010601808111987642,30.712136567432275,0.01,100.0,0.9923,0.0752,752.0,368.0,1407.0,10000.0,8.604082107543945,-3.50718092918396,7.71770715713501
loc,0.15,10,0.0007267975113587684,37.09311314167898,0.01,100.0,0.9922,0.0762,762.0,346.0,1395.0,10000.0,10.822296142578125,-2.5798866748809814,-4.049505233764648
loc,0.15,10,0.000736334166733675,36.852123986822626,0.01,100.0,0.9948,0.0639,639.0,355.0,1366.0,10000.0,-11.014701843261719,11.394758224487305,1.5857362747192383
loc,0.15,10,0.0007312162811943611,36.98086570732165,0.01,100.0,0.9966,0.0635,635.0,357.0,1382.0,10000.0,-4.673966407775879,-12.567997932434082,8.768830299377441
loc,0.15,10,0.0007261981224196989,37.108417929196605,0.01,100.0,0.9935,0.0772,772.0,347.0,1421.0,10000.0,-5.517145156860352,-4.941905975341797,-10.069488525390625
loc,0.15,10,0.0007322998212088205,36.95349639767387,0.01,100.0,0.9916,0.0765,765.0,335.0,1405.0,10000.0,2.0275046825408936,3.27143931388855,11.577744483947754
loc,0.15,5,0.000499561877282615,44.740965879475795,0.01,100.0,0.9931,0.0777,777.0,346.0,1377.0,10000.0,10.241747856140137,-2.1187429428100586,5.527345180511475
loc,0.15,5,0.000489166965323306,45.21384486202057,0.01,100.0,0.993,0.0688,688.0,333.0,1360.0,10000.0,-10.624690055847168,8.100702285766602,-3.7398881912231445
loc,0.15,5,0.0005169068969086897,43.98391027659729,0.01,100.0,0.9956,0.0653,653.0,347.0,1361.0,10000.0,-8.446248054504395,-10.987894058227539,5.4062910079956055
loc,0.15,5,0.0004879033834239126,45.27235486187293,0.01,100.0,0.9949,0.0696,696.0,350.0,1396.0,10000.0,0.8911640048027039,-9.267438888549805,-11.200868606567383
loc,0.15,5,0.0004821167387791127,45.54323699190607,0.01,100.0,0.9921,0.071,710.0,358.0,1402.0,10000.0,-2.356715679168701,7.321436882019043,11.35649299621582
loc,0.175,99,0.016996581258701744,7.670421197421994,0.01,100.0,0.9417,0.0437,437.0,408.0,729.0,10000.0,-2.9891042709350586,-23.80552101135254,1.8283116817474365
loc,0.175,99,0.017841396707678307,7.486616292130617,0.01,100.0,0.9451,0.0441,441.0,369.0,1019.0,10000.0,-7.09150505065918,20.942893981933594,3.2856311798095703
loc,0.175,99,0.015679585967321465,7.986062499765675,0.01,100.0,0.8991,0.0456,456.0,447.0,947.0,10000.0,-3.3055531978607178,20.095239639282227,7.700734615325928
loc,0.175,99,0.0162975856373699,7.833184648611503,0.01,100.0,0.9663,0.0424,424.0,365.0,1120.0,10000.0,2.269907236099243,-22.937021255493164,4.104031562805176
loc,0.175,99,0.01657875911240696,7.7664757282514385,0.01,100.0,0.9699,0.0427,427.0,382.0,1088.0,10000.0,-3.6937530040740967,-22.851293563842773,-3.312788248062134
loc,0.175,95,0.011563250853612152,9.299509155432698,0.01,100.0,0.9552,0.0472,472.0,372.0,939.0,10000.0,7.058287143707275,-20.48070526123047,-0.29879793524742126
loc,0.175,95,0.011480232398730824,9.333072943916907,0.01,100.0,0.9292,0.041,410.0,405.0,989.0,10000.0,-4.1283650398254395,22.61758041381836,3.235865354537964
loc,0.175,95,0.011430134563675098,9.353503829235331,0.01,100.0,0.9335,0.0457,457.0,392.0,938.0,10000.0,-6.652754783630371,-21.104799270629883,-0.3232559263706207
loc,0.175,95,0.011419061369375899,9.35803783010792,0.01,100.0,0.9636,0.0474,474.0,345.0,956.0,10000.0,3.8730826377868652,19.803070068359375,-5.407337188720703
loc,0.175,95,0.01145941995470441,9.34154439985213,0.01,100.0,0.9597,0.0473,473.0,426.0,1072.0,10000.0,-0.44567352533340454,-20.418787002563477,7.189228057861328
loc,0.175,90,0.009880416121476538,10.060333601206109,0.01,100.0,0.9546,0.0439,439.0,424.0,1030.0,10000.0,2.967465400695801,-21.864459991455078,5.154096603393555
loc,0.175,90,0.009871017405250189,10.065121948747864,0.01,100.0,0.9993,0.064,640.0,490.0,703.0,10000.0,-2.778642177581787,23.182727813720703,-0.10755400359630585
loc,0.175,90,0.00988609803393378,10.057442159595062,0.01,100.0,0.934,0.0498,498.0,387.0,1043.0,10000.0,-3.716242551803589,15.02353572845459,-9.66262435913086
loc,0.175,90,0.009941319860472274,10.029469830404627,0.01,100.0,0.958,0.0462,462.0,398.0,1090.0,10000.0,-5.714235782623291,-21.074216842651367,-3.6020350456237793
loc,0.175,90,0.009871236208944008,10.06501039746804,0.01,100.0,0.915,0.0469,469.0,386.0,1034.0,10000.0,-6.542728424072266,15.50649642944336,8.661463737487793
loc,0.175,80,0.007286238427918625,11.715162329403439,0.01,100.0,0.9597,0.0448,448.0,350.0,1026.0,10000.0,7.5239763259887695,-18.683067321777344,3.467453718185425
loc,0.175,80,0.0073350747327498855,11.676097920842496,0.01,100.0,0.9612,0.0417,417.0,367.0,1034.0,10000.0,-2.2952704429626465,23.111186981201172,-0.9314823150634766
loc,0.175,80,0.007250043818567444,11.744368899215234,0.01,100.0,1.0,0.0649,649.0,982.0,654.0,10000.0,-0.4760570526123047,-12.836081504821777,-10.697080612182617
loc,0.175,80,0.007206355743221668,11.779914853212036,0.01,100.0,1.0,0.0537,537.0,1776.0,883.0,10000.0,-8.490437507629395,-17.696815490722656,0.12023742496967316
loc,0.175,80,0.007296034371482471,11.70729506824888,0.01,100.0,1.0,0.0601,601.0,1548.0,907.0,10000.0,-7.746563911437988,15.663700103759766,7.556905746459961
loc,0.175,70,0.005161441948447148,13.919206452751876,0.01,100.0,0.9108,0.0491,491.0,426.0,993.0,10000.0,-1.336411476135254,14.147193908691406,10.691513061523438
loc,0.175,70,0.005167011785368747,13.911702249406634,0.01,100.0,0.9255,0.0483,483.0,333.0,809.0,10000.0,4.8383588790893555,-18.29874038696289,-7.0376458168029785
