x,y,z,K,activation_time,speed
-9.4179,-14.6535,-0.7057,0.000771,351,0.18177
-1.3767,-13.6722,-10.4139,0.003029,318,0.18078
7.9587,-14.2933,-6.0715,0.004908,308,0.21016
9.3448,-14.2315,3.5581,0.005484,305,0.25205
-8.4856,-13.7206,-5.2663,0.002841,335,0.19315
-5.8244,-14.4141,-8.2524,0.003380,330,0.23933
-8.4984,-15.6450,2.9832,0.001977,367,0.06377
8.5715,-13.4774,-5.5004,0.002599,304,0.19086
-9.5320,-14.0880,0.2858,0.001146,355,0.13762
-3.9028,-15.0311,-9.2753,0.007514,326,0.08675
0.8577,-14.5039,-10.2717,0.005239,320,0.14646
10.1724,-13.5577,-0.6605,0.003404,299,0.18949
2.9633,-15.2726,-9.5313,0.004200,318,0.12662
-8.2392,-15.0385,3.9053,-0.000443,370,0.01894
-9.3052,-14.3620,-2.5595,0.001301,343,0.05640
-7.2970,-14.9280,5.5458,0.001620,365,0.12078
-7.8631,-14.2194,-6.0647,0.001921,335,0.24529
-6.6080,-15.4134,6.1923,0.001041,362,0.23305
-2.1694,-14.4576,-10.0605,0.005183,322,0.24409
5.5971,-13.8005,-8.6204,0.004574,310,0.26425
-5.6025,-13.3574,7.8639,-0.000683,353,0.11380
-7.1439,-14.6855,-6.8139,0.001428,335,0.15916
-6.1102,-14.7931,6.9550,0.001059,358,0.21152
7.8923,-13.3240,-6.5613,0.001507,304,0.09578
3.8274,-14.4512,-9.4533,0.003146,314,0.10850
2.7790,-14.2263,9.4101,0.002041,323,0.05560
4.6111,-14.0287,8.7447,0.003199,319,0.20249
4.6185,-15.0781,8.4222,0.006084,323,0.13212
1.7532,-12.7147,10.0071,0.002922,326,0.22858
-2.0373,-14.8036,9.3275,0.003874,342,0.23007
-2.9880,-14.2125,9.1689,0.001012,345,0.11869
-8.9878,-15.7552,1.1370,0.001245,359,0.21329
-3.8462,-14.6329,8.6759,0.006802,349,0.11602
9.4168,-15.5934,2.0289,0.004445,307,0.10317
-8.6385,-16.2540,2.0305,0.002768,363,0.22126
5.4461,-15.4536,7.7809,0.002997,322,0.10426
5.7315,-14.8239,-8.1679,0.005856,314,0.12224
-7.6700,-15.5134,4.7238,0.000122,369,0.03485
-6.9766,-16.0127,5.4801,0.001214,366,0.10084
-5.4556,-15.4864,-8.1294,0.002721,333,0.13729
-2.9327,-15.2500,8.8953,0.002993,346,0.22354
7.9449,-15.3119,-5.5052,0.002930,311,0.24659
4.0152,-15.4867,-9.0124,0.008874,318,0.26117
-9.3226,-14.9054,-1.6163,0.002014,347,0.06529
9.8399,-14.9035,0.4579,0.004110,303,0.06515
9.5151,-13.4129,-3.6332,0.003553,301,0.23447
8.4358,-14.6161,-5.1277,0.002326,308,0.22170
-9.7167,-13.4956,-0.6300,0.002842,351,0.16734
8.2984,-14.7605,5.1941,0.000672,310,0.17662
7.6014,-15.5824,5.7485,0.005836,314,0.10437
-8.9265,-15.1631,2.1099,0.002888,363,0.14398
1.9214,-14.9634,-9.9541,0.004493,320,0.15235
-0.2472,-14.0586,-10.4327,0.005028,318,0.15353
2.8024,-15.2691,9.0909,0.004158,327,0.21355
-7.9901,-16.0985,3.8284,0.002339,371,0.02445
9.9269,-14.5658,-0.4913,0.004029,303,0.24173
-6.3453,-15.1128,-7.5137,0.003134,334,0.22096
1.8005,-13.7613,9.7397,0.000788,327,0.25289
-1.0662,-15.3635,9.3695,0.003561,339,0.24744
-9.2434,-15.1818,0.2722,0.002117,355,0.16012
-5.3327,-15.4036,7.4497,0.002271,357,0.08791
3.7242,-15.7055,8.6069,0.001779,327,0.11644
-1.1025,-14.3244,9.6464,0.001187,338,0.23425
7.3293,-15.0609,-6.5160,0.006901,312,0.14002
7.0097,-15.1414,6.6271,0.003154,315,0.14920
-3.7737,-15.6687,8.3617,0.000505,350,0.21468
-2.8826,-15.2850,-9.6359,0.006821,326,0.24379
9.8826,-14.2379,-1.5626,0.004103,303,0.11587
-8.9314,-14.8971,-3.4393,0.003716,343,0.20558
0.0003,-15.1695,-10.1312,0.008227,322,0.20524
-1.9954,-15.8374,9.0164,0.003087,343,0.25148
0.8061,-13.2803,9.9879,0.000954,330,0.23434
-9.0289,-15.4278,-2.4863,0.003305,347,0.21404
-8.2043,-14.8402,-5.1938,0.002364,339,0.24599
8.0982,-15.8965,-4.8702,0.003092,312,0.17819
8.6694,-15.1975,-4.2977,0.003471,309,0.18354
-6.1601,-16.5567,6.2019,0.003242,362,0.25715
2.8155,-16.3098,8.7464,0.007306,331,0.13655
-1.8393,-15.5006,-9.8458,0.005423,326,0.16966
-5.3394,-17.3613,6.6438,0.004536,359,0.25672
5.8489,-15.8107,-7.6413,0.005619,316,0.18253
-1.0887,-14.7201,-10.2121,0.009907,322,0.22210
9.2991,-16.3379,-0.9649,0.006581,311,0.14341
-8.4693,-15.4348,-4.2700,0.003188,343,0.24716
3.2027,-16.2809,-9.0532,0.006594,322,0.18216
8.2433,-15.7490,4.7563,0.003962,313,0.25457
2.0680,-16.1157,-9.4972,0.006219,322,0.16815
-8.7497,-14.3235,-4.3687,0.002266,339,0.19366
-8.7522,-16.4679,-2.1926,0.005056,351,0.22135
9.2575,-14.5332,-3.4677,0.002936,305,0.19297
6.2180,-15.7644,7.0818,0.003857,319,0.18469
-5.9455,-15.7665,6.7666,0.002830,361,0.08115
-9.0890,-15.7779,-1.4625,0.003966,351,0.27261
9.6173,-15.6288,-0.2222,0.005175,307,0.24012
8.8211,-15.0124,4.1764,0.002377,309,0.26092
4.8204,-14.6547,-8.8631,0.007134,314,0.26860
9.1865,-15.3081,3.1232,0.004356,309,0.13952
9.5532,-15.7693,0.9475,0.007622,307,0.12782
-8.4308,-17.4645,-1.9650,0.005909,355,0.18178
-8.6366,-15.9886,-3.2786,0.000978,347,0.24819
1.8410,-14.8110,9.4743,0.005990,327,0.06198
-6.8116,-15.7810,-6.7202,0.003242,338,0.22140
-5.9687,-17.6115,5.9095,0.001347,363,0.16087
8.4486,-16.3053,-3.8905,0.007334,313,0.17481
-0.8181,-15.6845,-9.9247,0.004916,326,0.13451
-6.7101,-17.0184,5.3759,0.003859,366,0.13110
-9.1532,-15.6806,-0.6339,0.002599,351,0.04380
9.6128,-15.2964,-1.3063,0.004639,307,0.12070
-7.4038,-16.5415,4.6375,0.004247,370,0.03805
-1.2886,-16.4820,-9.5754,0.004969,329,0.19269
-4.5670,-16.0707,7.7534,0.000880,354,0.21261
0.9896,-15.6087,-9.9018,0.004363,323,0.15962
8.9941,-15.6064,-3.1939,0.004482,309,0.24306
4.1692,-16.5108,-8.4742,0.001762,321,0.26935
7.3699,-15.9171,-5.9709,0.003553,315,0.09109
7.4837,-16.5544,-5.3627,0.003953,315,0.12385
4.5954,-16.1223,8.0336,0.003656,326,0.10288
6.5665,-14.9559,-7.3801,0.003065,312,0.13481
-8.6870,-16.8551,1.0575,0.009897,359,0.06463
-8.2113,-16.7155,2.9089,0.004250,367,0.14316
-0.0830,-15.8880,9.2849,0.002475,335,0.06470
-7.7003,-17.1405,3.7467,0.005468,371,0.03111
-8.3082,-17.3341,1.9756,0.002189,363,0.05672
9.1268,-16.6725,1.4587,0.005097,311,0.16136
4.9616,-15.6717,-8.3661,0.002068,318,0.11956
6.8825,-16.1776,6.2674,0.004592,318,0.19726
-8.1496,-16.5074,-4.1170,0.004776,347,0.17421
3.7217,-16.7463,8.2239,0.007758,330,0.10176
-0.1113,-14.8573,9.5992,0.004659,335,0.25152
-2.8900,-16.2864,8.5691,0.004493,347,0.24216
2.7904,-17.3239,8.3288,0.002551,334,0.10724
-8.7899,-16.7917,-0.9973,0.005317,355,0.14207
-8.3005,-17.9224,1.0234,0.002172,363,0.26635
-0.0382,-16.3510,-9.6892,0.004488,326,0.28291
-8.9388,-16.3277,0.1307,0.003158,355,0.04861
-3.4954,-16.0949,-9.1033,0.007137,330,0.23958
2.5070,-17.0529,-8.9682,0.003469,326,0.13179
8.6773,-16.0602,3.7390,0.009095,313,0.12799
7.6248,-16.4267,5.2654,0.006846,317,0.18105
0.8805,-15.3554,9.4082,0.001717,331,0.05336
-5.2483,-18.3959,6.2068,0.001783,359,0.05349
-2.8609,-17.3141,8.1966,0.004977,347,0.06256
-5.3330,-16.4408,7.0610,0.006335,358,0.15908
1.0408,-16.5466,-9.5445,0.006175,326,0.20484
6.6494,-15.9050,-6.8271,0.003671,316,0.13062
-5.0533,-16.5512,-7.9761,0.002815,334,0.07590
-2.4272,-16.3266,-9.4124,0.008583,330,0.17805
-4.5535,-17.0889,7.3868,0.006004,355,0.24927
8.0707,-16.7718,4.3291,0.007456,317,0.09344
0.8489,-14.3218,9.7146,0.002840,331,0.25291
-8.6077,-17.3961,0.0354,0.007767,359,0.27444
-1.8917,-17.2821,-9.1196,0.005709,333,0.16170
6.1168,-17.6073,-6.3309,0.003506,322,0.15116
-4.4981,-15.8096,-8.6567,0.002336,330,0.07334
-3.0168,-17.1143,-8.8621,0.004494,334,0.14453
-0.6961,-17.3155,-9.2670,0.008668,330,0.17298
8.9252,-17.3194,-0.6002,0.003777,315,0.13022
0.4375,-17.3613,-9.2373,0.003831,330,0.11663
-0.0675,-16.9096,8.9376,0.007957,339,0.23838
-5.9808,-16.1944,-7.3983,0.004488,337,0.14934
4.5743,-17.1671,7.5842,0.002715,327,0.10316
-6.4330,-16.8538,-6.5846,0.003554,341,0.14481
-7.5535,-15.3269,-5.9792,0.004012,339,0.16540
9.2841,-16.5702,0.2222,0.007686,311,0.24444
9.4789,-14.9312,-2.3948,0.003450,305,0.11020
5.9752,-16.7546,-7.0369,0.006901,320,0.13767
-7.8955,-15.9389,-5.0852,0.006833,343,0.17441
-1.9651,-16.8646,8.6576,0.004137,343,0.05738
1.8612,-15.8424,9.1352,0.002948,331,0.22280
7.3954,-17.4215,4.8881,0.004647,321,0.07157
8.8852,-17.5099,0.4930,0.008182,315,0.25380
8.4116,-17.0922,3.3516,0.006674,315,0.13755
-4.0712,-16.8650,-8.4787,0.005595,334,0.23243
-6.0096,-17.9038,-6.4113,0.009585,342,0.09244
8.9623,-16.3602,2.6503,0.003917,311,0.13595
7.4243,-17.9851,-4.2004,0.002176,320,0.24330
-4.6087,-17.5981,-7.7818,0.006581,338,0.25897
-7.5413,-17.0008,-4.9373,0.003998,346,0.21773
5.1048,-16.6593,-7.8098,0.006133,320,0.22386
-3.5854,-17.8811,-8.2342,0.006122,338,0.13941
7.7840,-17.0087,-4.5296,0.003528,316,0.19563
6.1601,-16.7148,6.7099,0.007857,322,0.16867
7.7771,-17.8082,3.9650,0.006233,319,0.19846
-4.5808,-19.2853,-6.7329,0.005016,346,0.11718
-8.3443,-17.0249,-3.0755,0.005452,351,0.20160
6.2980,-17.3798,6.1902,0.004323,322,0.10607
-1.0388,-16.3938,9.0390,0.005578,339,0.06592
3.3463,-17.3429,-8.4658,0.001590,325,0.19488
7.9379,-18.6860,-2.0973,0.009251,321,0.24809
-2.8258,-18.3212,7.7676,0.004905,351,0.22436
6.1573,-18.3797,-5.6843,0.003212,323,0.11392
-7.2186,-16.4153,-5.8667,0.006832,342,0.22750
-1.9443,-17.8881,8.2673,0.007298,347,0.22585
-4.1182,-18.6164,-7.5332,0.017349,342,0.14369
6.7611,-16.8040,-6.1633,0.005273,318,0.25440
8.7008,-16.6711,-2.8279,0.002042,313,0.25491
9.1941,-15.9871,-2.0872,0.003970,309,0.11205
5.3935,-16.5021,7.3734,0.002597,323,0.12377
-7.1126,-17.5362,4.5249,0.002356,370,0.04375
6.9945,-16.8596,5.7589,0.003336,318,0.06396
-3.7403,-16.7068,8.0237,0.003081,351,0.23796
1.5980,-17.2976,-9.1031,0.006197,326,0.13056
-7.8015,-17.5382,-3.9461,0.004836,350,0.22524
8.1242,-17.3610,-3.5227,0.005028,317,0.16438
-5.5631,-17.2531,-7.2314,0.004186,338,0.08635
8.8594,-17.0153,-1.7293,0.003826,313,0.13801
6.9548,-17.5875,-5.3024,0.003426,319,0.08085
4.3163,-17.4992,-7.8943,0.007831,324,0.21872
-8.1702,-18.4775,0.0820,0.005238,362,0.24543
-8.3747,-17.9281,-0.9241,0.004456,358,0.26204
5.2398,-17.5808,-7.1749,0.004348,324,0.10203
-7.3123,-18.1731,3.7039,0.004410,-1,nan
-7.9104,-18.4043,1.9711,0.007707,367,0.25826
-7.8474,-17.7751,2.8605,0.003960,367,0.14670
8.3574,-17.7053,-2.4638,0.007772,317,0.25340
2.7413,-18.3373,7.8739,0.004620,335,0.12510
2.3242,-18.1025,-8.4618,0.005281,328,0.20179
-5.1033,-18.2907,-7.0217,0.009299,342,0.26040
-6.8256,-17.4694,-5.7102,0.005860,345,0.14511
-6.4631,-18.0434,5.1503,0.008666,367,0.12771
6.6688,-17.9532,5.4273,0.004151,322,0.10170
8.6233,-17.3597,2.3365,0.002937,315,0.18769
8.7107,-17.6759,1.4154,0.003530,315,0.13454
8.0520,-18.1168,2.9702,0.004679,319,0.22976
-2.4879,-18.0740,-8.5606,0.006092,337,0.12882
8.4648,-18.3212,-0.2207,0.005460,318,0.23485
-3.7158,-17.7206,7.6255,0.005670,351,0.06228
1.5715,-19.0136,-8.1491,0.004706,332,0.17056
7.7283,-18.3696,-3.1559,0.004642,321,0.14941
7.0421,-18.4429,4.5565,0.005899,323,0.28383
5.3431,-18.4357,-6.5192,0.007232,326,0.15932
-7.4020,-18.8208,2.8766,0.003857,371,0.05456
3.4350,-18.3032,-7.8997,0.007563,328,0.29782
1.0781,-18.1998,-8.7397,0.010311,330,0.16358
1.8687,-16.8705,8.7866,0.006123,335,0.13764
4.4315,-18.4070,-7.2514,0.005864,327,0.26363
8.3586,-18.5175,0.8343,0.010362,319,0.26086
6.0496,-19.1867,-5.1082,0.003780,327,0.13318
-4.5336,-18.0723,6.9553,0.005419,355,0.06222
7.3877,-18.8058,3.5844,0.006581,323,0.25116
3.6680,-17.7600,7.8019,0.005642,331,0.14258
-6.7136,-18.5402,4.5088,0.013569,367,0.13353
0.3905,-19.0246,-8.3446,0.005052,334,0.22629
-6.3775,-18.4909,-5.5167,0.006683,346,0.08552
-0.1487,-18.2068,-8.8266,0.004007,333,0.15655
1.8771,-19.9161,-7.4515,0.009588,336,0.19797
-1.3316,-18.1659,-8.7745,0.004912,334,0.20075
3.6346,-19.2169,-7.1887,0.002224,331,0.20617
7.8666,-19.3486,0.2074,0.005342,322,0.13233
-4.0119,-20.2397,-6.3747,0.007124,348,0.27209
5.3718,-19.2526,-5.8204,0.003891,327,0.11736
5.3941,-17.5677,6.8402,0.005915,326,0.21883
-3.5584,-19.6552,6.7046,0.006241,359,0.11299
-1.0192,-17.4055,8.6415,0.004581,343,0.22286
-0.0645,-17.9074,8.5266,0.005953,343,0.13625
-7.1438,-18.0289,-4.7691,0.004292,349,0.14272
-7.3948,-18.5374,-3.7832,0.007683,353,0.14917
-3.6787,-18.7087,7.1782,0.010348,355,0.21935
2.6301,-19.0898,-7.7527,0.003442,332,0.18638
8.4825,-18.0099,-1.3570,0.003921,317,0.14740
-7.4129,-19.4454,2.0094,0.007557,370,0.20081
1.8093,-18.8517,7.8745,0.005699,339,0.16687
0.8998,-16.3850,9.0880,0.005893,335,0.23006
-2.7496,-19.3094,7.3032,0.007177,355,0.12852
5.0689,-18.5931,6.4831,0.004630,330,0.10521
-3.0549,-18.8479,-7.9181,0.006996,340,0.28909
6.6246,-19.4085,4.2061,0.007412,327,0.21892
4.5565,-19.2767,-6.5331,0.002833,330,0.17666
-7.9706,-18.0206,-2.8995,0.006182,354,0.19713
-1.9011,-18.8923,7.8061,0.004702,351,0.14147
0.8887,-18.3640,8.2730,0.004904,342,0.09883
-1.9409,-18.9790,-8.1894,0.006038,338,0.22414
-7.8564,-18.9953,1.0613,0.013888,366,0.24061
6.7405,-18.5815,-4.7265,0.005429,323,0.24879
-2.4867,-19.7562,-7.5057,0.004067,342,0.22065
0.8470,-19.8138,-7.7673,0.009160,336,0.17967
-8.0045,-18.4977,-1.8524,0.004714,358,0.18020
5.8422,-18.3489,5.9980,0.003389,326,0.23830
8.0368,-18.9408,-0.9795,0.007576,321,0.23060
-3.5657,-19.5780,-7.1871,0.011306,344,0.27788
-5.5252,-18.9195,-6.1786,0.007756,346,0.26098
6.3099,-19.6216,-4.2686,0.007178,327,0.27296
7.2605,-19.3693,-2.7710,0.006813,325,0.19054
4.4497,-18.1754,7.1426,0.003922,330,0.26395
7.4450,-19.6030,-1.7603,0.006057,325,0.19300
-5.8743,-19.4843,-5.2756,0.004503,350,0.26031
-7.5007,-19.5036,-1.7356,0.004588,361,0.12449
7.6448,-19.1127,2.5441,0.006336,323,0.24994
2.8776,-20.0119,-6.9953,0.003752,335,0.19234
-7.8992,-19.0060,-0.8374,0.007993,362,0.16296
-6.8982,-19.4945,-3.6067,0.004115,354,0.09929
-0.2931,-19.8113,-7.8618,0.010093,338,0.23972
1.0726,-20.6784,-7.0593,0.006347,340,0.22065
3.0559,-20.8556,-6.1628,0.012541,338,0.14627
1.8502,-17.8701,8.3561,0.003886,338,0.10604
-6.6790,-19.0233,-4.5774,0.003319,350,0.09043
7.1817,-20.0110,2.0792,0.010787,327,0.21296
6.5025,-20.0547,-3.3343,0.006981,328,0.25036
5.4949,-20.0121,-4.9487,0.008501,331,0.10318
-3.3736,-21.1117,-5.9150,0.002369,350,0.25613
-1.0069,-18.4155,8.2185,0.003864,347,0.14759
7.5678,-19.7483,-0.7359,0.010522,325,0.18322
6.2108,-18.9675,5.1676,0.007046,326,0.11598
-1.3924,-19.8449,-7.7373,0.012112,341,0.15228
4.3006,-19.2559,6.5907,0.009678,333,0.26086
-0.0718,-18.8865,8.0707,0.005118,346,0.11736
-6.8639,-19.8114,2.9399,0.007767,374,0.04228
-4.4843,-19.0686,6.4716,0.009683,359,0.17062
2.0930,-20.7677,-6.6939,0.011976,339,0.18602
6.7162,-20.3162,-2.3489,0.006432,329,0.16170
-7.6623,-19.5396,0.1459,0.013217,366,0.16889
0.9026,-17.3902,8.7071,0.004710,339,0.12968
-6.8066,-19.1650,3.7677,0.005098,371,0.07320
3.8264,-20.0992,-6.4039,0.009793,334,0.15458
6.9528,-19.7558,3.1761,0.007373,327,0.23065
-0.9820,-19.4199,7.7278,0.004829,350,0.12023
-0.7993,-19.0232,-8.3483,0.006528,337,0.15002
-4.9971,-19.9079,-5.8843,0.013102,350,0.12362
-5.2245,-19.4172,5.6018,0.007507,363,0.11042
7.0317,-19.0167,-3.7512,0.006084,324,0.27086
5.7840,-19.9253,4.7962,0.015688,330,0.23225
3.5714,-18.7512,7.3063,0.004541,334,0.27609
-6.2275,-20.0384,3.8754,0.004493,371,0.12182
4.7026,-20.1064,-5.7098,0.015869,331,0.14847
-4.4084,-20.8302,-5.4971,0.016484,352,0.26656
0.8642,-19.2952,7.8048,0.002707,343,0.23834
-6.1102,-19.2653,4.7383,0.006601,367,0.12279
-7.3356,-20.0348,-0.7583,0.003133,365,0.14268
-0.0835,-19.8464,7.5637,0.012917,347,0.22891
-3.4214,-20.5799,6.1503,0.004935,362,0.06144
-2.9628,-20.4901,-6.7583,0.012512,346,0.24724
4.3611,-20.0051,6.0199,0.007848,334,0.21021
6.2434,-21.0903,-1.7731,0.010549,332,0.15282
-7.5238,-18.9995,-2.7605,0.005773,357,0.13568
-6.9139,-20.4828,-1.6343,0.006878,362,0.10390
4.8399,-20.8041,-4.7587,0.005445,334,0.20904
3.9692,-20.8758,-5.5049,0.008077,335,0.16702
5.8272,-21.0203,-2.9219,0.012314,332,0.27109
7.1711,-20.3528,-0.1081,0.009175,326,0.11095
-6.1558,-19.9955,-4.3414,0.009681,354,0.25521
8.2346,-18.4148,1.9518,0.009466,319,0.23340
-7.0628,-20.5601,0.1860,0.008725,369,0.14050
5.2689,-19.4023,5.7533,0.007933,330,0.18444
2.2167,-21.5437,-5.8584,0.009348,342,0.14822
-1.8840,-20.6316,-7.0276,0.013319,345,0.18534
4.0683,-21.5398,-4.5492,0.010748,338,0.14555
-5.5682,-20.9308,3.8913,0.007076,371,0.17644
-4.2813,-19.9870,6.0209,0.006995,363,0.07535
-2.6418,-20.2689,6.7653,0.010594,358,0.07897
3.5045,-20.3308,6.2981,0.006292,337,0.17056
2.6356,-19.3514,7.3557,0.007518,338,0.26359
-7.2973,-20.0256,1.1082,0.005415,370,0.19143
7.2850,-20.1631,0.9450,0.012078,326,0.20778
1.2127,-21.4022,-6.3360,0.008930,343,0.17560
5.6893,-20.5428,-3.9765,0.008007,331,0.28598
-7.0161,-19.9252,-2.6139,0.006938,358,0.11136
-5.5986,-20.9535,-3.9785,0.010272,358,0.12287
5.4933,-21.7152,-2.1054,0.013196,336,0.12208
6.9474,-20.4269,-1.2530,0.005223,329,0.10885
4.9556,-21.3570,-3.7594,0.004669,335,0.29304
4.8952,-20.4221,5.2164,0.008426,334,0.25709
3.1583,-21.5852,-5.2502,0.006935,339,0.18883
-0.8704,-20.4360,7.1431,0.021396,351,0.27847
4.8756,-21.9124,-2.8116,0.009941,336,0.20102
-6.3559,-20.4254,-3.3942,0.004312,358,0.20895
5.3000,-20.8503,4.2866,0.004038,334,0.25002
4.0715,-22.1051,-3.5888,0.010617,339,0.29947
-6.8097,-20.4260,2.0632,0.007035,374,0.05247
1.7461,-19.8357,7.3536,0.009549,342,0.20154
-0.8146,-20.6484,-7.1904,0.008809,342,0.21627
-1.8111,-19.8931,7.2785,0.009314,354,0.10032
7.8063,-19.3074,1.4075,0.006426,323,0.22527
3.9249,-20.9130,5.5589,0.014924,338,0.27150
-3.7920,-21.6844,-5.0424,0.015129,354,0.26690
-5.9012,-18.6427,5.4563,0.010625,363,0.09449
-3.9231,-20.9867,5.4811,0.005503,363,0.34548
-2.6882,-21.1492,6.0804,0.008660,359,0.30180
0.1660,-20.5230,-7.3223,0.008780,340,0.22482
3.9826,-22.5862,-2.5913,0.006266,340,0.18708
-6.1383,-21.4322,-1.7732,0.011496,365,0.13753
0.8008,-20.1478,7.3321,0.008823,346,0.13443
-6.2476,-20.7418,3.0122,0.008711,375,0.04785
-6.6697,-21.0195,-0.7622,0.009357,366,0.12827
-5.5356,-20.1648,4.7125,0.009192,367,0.24142
3.4178,-19.6805,6.8171,0.006187,337,0.17288
-5.4929,-22.1878,-1.5226,0.004153,368,0.08816
5.6713,-21.8097,-1.1116,0.013028,334,0.16012
5.6374,-21.2038,3.2858,0.009727,334,0.25847
6.4558,-20.6397,2.7165,0.011810,331,0.18413
-2.2881,-21.3371,-6.2398,0.008776,349,0.15446
-4.8125,-21.0668,4.6875,0.017503,367,0.20558
-5.2608,-22.0882,-2.4703,0.008048,364,0.18659
6.6107,-20.8452,1.6052,0.008751,330,0.25205
6.6087,-21.0241,0.4984,0.012511,330,0.18492
-6.4762,-20.7767,-2.4591,0.006341,362,0.16140
6.1640,-20.3299,3.7787,0.006182,331,0.18159
3.1875,-22.2138,-4.2977,0.003865,342,0.14772
-1.7151,-20.8493,6.6529,0.003993,355,0.26271
-6.6636,-21.0028,1.1602,0.024629,373,0.10740
-1.1697,-21.4048,-6.4468,0.009022,346,0.23461
2.2758,-22.2269,-4.9423,0.016298,343,0.20949
-0.6596,-21.3711,6.4424,0.007414,352,0.18685
-3.1182,-21.6071,5.4678,0.009347,360,0.08436
-1.0445,-22.0969,5.7737,0.016003,356,0.19547
3.1365,-22.7509,-3.3194,0.015440,343,0.26570
-5.5167,-21.6151,3.0207,0.012154,372,0.33547
4.3629,-21.3345,4.7108,0.010518,338,0.24230
5.9484,-21.6297,1.1129,0.009960,334,0.24443
3.3329,-21.7181,5.0984,0.012810,342,0.20882
-6.3601,-21.4751,0.2322,0.010034,370,0.15238
-5.3321,-20.4522,-4.9562,0.006153,354,0.11184
-4.0056,-21.7619,4.7161,0.018451,364,0.09746
2.4619,-20.4040,6.7267,0.009439,340,0.15540
2.8710,-21.1435,5.9360,0.005263,341,0.25526
6.4629,-21.1204,-0.6309,0.005588,330,0.11145
0.1344,-20.7653,6.9327,0.004101,348,0.21000
1.3369,-20.7318,6.8126,0.011099,344,0.18183
4.7297,-21.7095,3.7714,0.007927,338,0.25711
-2.7092,-21.9297,-5.4018,0.014586,353,0.15431
4.7192,-22.4149,-1.6668,0.009804,338,0.23911
-5.9770,-21.8694,-0.6959,0.007325,369,0.15966
-6.1225,-21.3476,2.1028,0.007057,378,0.03047
5.8701,-21.4551,2.2211,0.013836,334,0.25504
-4.8052,-21.7647,3.8809,0.010493,368,0.13167
-1.8350,-21.6418,5.9786,0.007931,356,0.10786
5.8745,-21.7611,-0.0174,0.008111,334,0.20459
5.2042,-22.1826,1.6997,0.012039,338,0.23123
1.8233,-21.3411,6.2029,0.010688,344,0.16691
-5.8162,-21.3340,-2.9466,0.010098,362,0.09950
0.6260,-21.4611,6.3652,0.012345,348,0.20959
-4.7897,-20.3524,5.3440,0.000767,367,0.05757
3.7459,-22.1456,4.1894,0.013766,342,0.24437
-4.3015,-22.6661,-2.8921,0.025362,362,0.24690
4.4264,-22.8739,0.0759,0.012539,342,0.16067
5.2209,-22.3021,0.5774,0.011893,338,0.20672
1.1802,-22.1010,5.6514,0.010082,348,0.20984
-1.5281,-22.5787,5.1732,0.020574,360,0.09984
5.0094,-21.9822,2.7571,0.007266,338,0.25477
-5.1534,-22.6926,-0.7294,0.024022,370,0.17070
-4.9887,-21.8298,-3.4980,0.004004,360,0.28236
4.0706,-22.4597,3.2113,0.009624,342,0.24972
4.4821,-22.7828,1.1580,0.010445,342,0.18128
4.3294,-22.6878,2.2011,0.016057,342,0.24253
5.0305,-22.4025,-0.5606,0.011968,338,0.23700
2.2789,-21.9698,5.4180,0.012832,345,0.27296
-5.3645,-22.2243,2.1065,0.019889,376,0.06112
0.0175,-21.2933,-6.6156,0.010885,344,0.26413
-3.9489,-22.4585,3.8475,0.010835,368,0.17583
-3.1521,-22.3720,4.6485,0.019612,364,0.30333
-2.3060,-22.1192,5.3634,0.014274,360,0.28353
-1.5929,-22.1086,-5.5967,0.016877,350,0.22423
-4.7477,-21.3480,-4.5406,0.006274,356,0.27303
0.0399,-22.1227,5.8046,0.021398,352,0.23598
-5.5866,-22.3434,0.2272,0.014706,373,0.09851
-5.9222,-21.9042,1.1792,0.015224,374,0.11902
4.0195,-23.0177,-0.7911,0.009992,342,0.24442
-4.6970,-22.4127,2.9964,0.013431,372,0.17628
0.4395,-21.9172,-5.9218,0.004292,347,0.09858
3.7798,-23.2435,0.4863,0.009053,346,0.08551
2.7069,-22.4779,4.5302,0.013227,346,0.20411
3.7393,-23.0209,-1.6901,0.014755,342,0.23100
-0.4965,-22.7545,5.0875,0.011363,356,0.20210
1.3338,-22.1249,-5.4701,0.012833,346,0.11093
1.6451,-22.7012,4.8145,0.026408,349,0.26390
-4.1508,-22.1414,-4.0454,0.006413,358,0.29464
1.2941,-22.7412,-4.5867,0.010164,347,0.18495
3.3669,-23.1180,2.5696,0.006673,346,0.23810
3.3007,-23.4452,-0.2664,0.010014,346,0.18098
3.0735,-22.8607,3.5761,0.017305,346,0.24824
2.2362,-22.7975,-3.9884,0.012866,346,0.14962
1.2443,-23.2728,-3.6094,0.014423,350,0.12240
-3.5408,-22.7764,-3.6251,0.017575,361,0.09547
-4.6831,-22.7930,-1.8024,0.010142,366,0.25793
2.9705,-23.1962,-2.3184,0.009217,344,0.20956
-5.0830,-22.7146,1.1470,0.023343,377,0.04381
3.5890,-23.2392,1.5345,0.015022,346,0.17626
2.8141,-23.5145,-1.2058,0.006922,346,0.16744
-4.6985,-23.0864,0.1559,0.017856,373,0.07634
-3.7744,-23.0754,2.9300,0.020410,370,0.16251
2.1376,-23.2769,-2.9997,0.010127,347,0.27289
1.9815,-23.6541,-1.9836,0.009236,348,0.19485
-2.5534,-23.0603,-3.8092,0.012025,358,0.24982
